label,mist_version,rotation_v_over_vcrit,feh,log10_age_years,initial_mass_solar,log10_luminosity_solar,log10_teff_kelvin
MODEL-INFERRED,1.2,0.4,-4,8.35,1.325,0.8113917894,3.980944067
MODEL-INFERRED,1.2,0.4,-4,8.35,1.35,0.8458732238,3.988406085
MODEL-INFERRED,1.2,0.4,-4,8.35,1.375,0.8804641749,3.995882005
MODEL-INFERRED,1.2,0.4,-4,8.35,1.4,0.9136372185,4.002874624
MODEL-INFERRED,1.2,0.4,-4,8.35,1.425,0.9459644233,4.009555649
MODEL-INFERRED,1.2,0.4,-4,8.35,1.45,0.9776491522,4.016000328
MODEL-INFERRED,1.2,0.4,-4,8.35,1.475,1.008228956,4.022038945
MODEL-INFERRED,1.2,0.4,-4,8.35,1.5,1.038809995,4.028046342
MODEL-INFERRED,1.2,0.4,-4,8.4,0.5,-1.080187498,3.685812526
MODEL-INFERRED,1.2,0.4,-4,8.4,0.525,-1.000611818,3.695346848
MODEL-INFERRED,1.2,0.4,-4,8.4,0.55,-0.920670818,3.705091475
MODEL-INFERRED,1.2,0.4,-4,8.4,0.575,-0.8405782162,3.715101276
MODEL-INFERRED,1.2,0.4,-4,8.4,0.6,-0.7617493497,3.725037753
MODEL-INFERRED,1.2,0.4,-4,8.4,0.625,-0.6953834128,3.734033898
MODEL-INFERRED,1.2,0.4,-4,8.4,0.65,-0.6304479208,3.742924099
MODEL-INFERRED,1.2,0.4,-4,8.4,0.675,-0.56547541,3.751816669
MODEL-INFERRED,1.2,0.4,-4,8.4,0.7,-0.5004973668,3.760715994
MODEL-INFERRED,1.2,0.4,-4,8.4,0.725,-0.4354713781,3.769618624
MODEL-INFERRED,1.2,0.4,-4,8.4,0.75,-0.3703797035,3.778528537
MODEL-INFERRED,1.2,0.4,-4,8.4,0.775,-0.3052783538,3.787434839
MODEL-INFERRED,1.2,0.4,-4,8.4,0.8,-0.2401628073,3.796336899
MODEL-INFERRED,1.2,0.4,-4,8.4,0.825,-0.1749860767,3.805248051
MODEL-INFERRED,1.2,0.4,-4,8.4,0.85,-0.1097403152,3.8141643
MODEL-INFERRED,1.2,0.4,-4,8.4,0.875,-0.04446857282,3.82308068
MODEL-INFERRED,1.2,0.4,-4,8.4,0.9,0.02087113572,3.83199627
MODEL-INFERRED,1.2,0.4,-4,8.4,0.925,0.08627020186,3.840914651
MODEL-INFERRED,1.2,0.4,-4,8.4,0.95,0.1517725784,3.849834322
MODEL-INFERRED,1.2,0.4,-4,8.4,0.975,0.2173865776,3.858762511
MODEL-INFERRED,1.2,0.4,-4,8.4,1,0.2705840711,3.866747805
MODEL-INFERRED,1.2,0.4,-4,8.4,1.025,0.3193515185,3.874794729
MODEL-INFERRED,1.2,0.4,-4,8.4,1.05,0.366673924,3.883069766
MODEL-INFERRED,1.2,0.4,-4,8.4,1.075,0.4128202047,3.891851245
MODEL-INFERRED,1.2,0.4,-4,8.4,1.1,0.4575485883,3.901272702
MODEL-INFERRED,1.2,0.4,-4,8.4,1.125,0.5015780281,3.910858241
MODEL-INFERRED,1.2,0.4,-4,8.4,1.15,0.5441805382,3.920396089
MODEL-INFERRED,1.2,0.4,-4,8.4,1.175,0.5858305426,3.929847337
MODEL-INFERRED,1.2,0.4,-4,8.4,1.2,0.6260359809,3.938877393
MODEL-INFERRED,1.2,0.4,-4,8.4,1.225,0.6657376908,3.9478585
MODEL-INFERRED,1.2,0.4,-4,8.4,1.25,0.7045936413,3.956704362
MODEL-INFERRED,1.2,0.4,-4,8.4,1.275,0.7421602934,3.965179594
MODEL-INFERRED,1.2,0.4,-4,8.4,1.3,0.779174211,3.973484652
MODEL-INFERRED,1.2,0.4,-4,8.4,1.325,0.8150298027,3.981381435
MODEL-INFERRED,1.2,0.4,-4,8.4,1.35,0.8498121268,3.988893114
MODEL-INFERRED,1.2,0.4,-4,8.4,1.375,0.8845049903,3.996354957
MODEL-INFERRED,1.2,0.4,-4,8.4,1.4,0.9180184848,4.003402378
MODEL-INFERRED,1.2,0.4,-4,8.4,1.425,0.9507369214,4.010156266
MODEL-INFERRED,1.2,0.4,-4,8.4,1.45,0.9824684789,4.016558867
MODEL-INFERRED,1.2,0.4,-4,8.4,1.475,1.013395845,4.022652277
MODEL-INFERRED,1.2,0.4,-4,8.4,1.5,1.044326925,4.028723355
MODEL-INFERRED,1.2,0.4,-4,8.45,0.5,-1.079710793,3.685768725
MODEL-INFERRED,1.2,0.4,-4,8.45,0.525,-1.000127767,3.69534264
MODEL-INFERRED,1.2,0.4,-4,8.45,0.55,-0.9201637538,3.705093056
MODEL-INFERRED,1.2,0.4,-4,8.45,0.575,-0.8399249482,3.715126351
MODEL-INFERRED,1.2,0.4,-4,8.45,0.6,-0.7609798081,3.725056101
MODEL-INFERRED,1.2,0.4,-4,8.45,0.625,-0.6946031253,3.734051934
MODEL-INFERRED,1.2,0.4,-4,8.45,0.65,-0.6296330352,3.742947894
MODEL-INFERRED,1.2,0.4,-4,8.45,0.675,-0.5646393601,3.751848371
MODEL-INFERRED,1.2,0.4,-4,8.45,0.7,-0.4995855996,3.760756359
MODEL-INFERRED,1.2,0.4,-4,8.45,0.725,-0.4344743279,3.769668496
MODEL-INFERRED,1.2,0.4,-4,8.45,0.75,-0.3693768897,3.77857385
MODEL-INFERRED,1.2,0.4,-4,8.45,0.775,-0.3042417315,3.787477873
MODEL-INFERRED,1.2,0.4,-4,8.45,0.8,-0.2390347006,3.796396644
MODEL-INFERRED,1.2,0.4,-4,8.45,0.825,-0.173767446,3.805316644
MODEL-INFERRED,1.2,0.4,-4,8.45,0.85,-0.1084788852,3.814236548
MODEL-INFERRED,1.2,0.4,-4,8.45,0.875,-0.04311847832,3.823156418
MODEL-INFERRED,1.2,0.4,-4,8.45,0.9,0.02230183476,3.83207814
MODEL-INFERRED,1.2,0.4,-4,8.45,0.925,0.08783196688,3.84100421
MODEL-INFERRED,1.2,0.4,-4,8.45,0.95,0.1534758881,3.849937119
MODEL-INFERRED,1.2,0.4,-4,8.45,0.975,0.2192395896,3.858872241
MODEL-INFERRED,1.2,0.4,-4,8.45,1,0.2724820166,3.86691054
MODEL-INFERRED,1.2,0.4,-4,8.45,1.025,0.3215048623,3.874962262
MODEL-INFERRED,1.2,0.4,-4,8.45,1.05,0.3688427097,3.883273786
MODEL-INFERRED,1.2,0.4,-4,8.45,1.075,0.4153021145,3.892060046
MODEL-INFERRED,1.2,0.4,-4,8.45,1.1,0.4600316123,3.901561996
MODEL-INFERRED,1.2,0.4,-4,8.45,1.125,0.5042342121,3.91121323
MODEL-INFERRED,1.2,0.4,-4,8.45,1.15,0.5470208971,3.920753841
MODEL-INFERRED,1.2,0.4,-4,8.45,1.175,0.5888087661,3.930049495
MODEL-INFERRED,1.2,0.4,-4,8.45,1.2,0.6292625332,3.939148634
MODEL-INFERRED,1.2,0.4,-4,8.45,1.225,0.6692513495,3.948260496
MODEL-INFERRED,1.2,0.4,-4,8.45,1.25,0.7082258319,3.957135551
MODEL-INFERRED,1.2,0.4,-4,8.45,1.275,0.7459302001,3.96563085
MODEL-INFERRED,1.2,0.4,-4,8.45,1.3,0.7831072803,3.973960886
MODEL-INFERRED,1.2,0.4,-4,8.45,1.325,0.8193153665,3.981919955
MODEL-INFERRED,1.2,0.4,-4,8.45,1.35,0.8542576621,3.989432571
MODEL-INFERRED,1.2,0.4,-4,8.45,1.375,0.8893066478,3.996950389
MODEL-INFERRED,1.2,0.4,-4,8.45,1.4,0.9230019779,4.003997929
MODEL-INFERRED,1.2,0.4,-4,8.45,1.425,0.9559562963,4.010769458
MODEL-INFERRED,1.2,0.4,-4,8.45,1.45,0.9880760196,4.017234699
MODEL-INFERRED,1.2,0.4,-4,8.45,1.475,1.019270114,4.023340195
MODEL-INFERRED,1.2,0.4,-4,8.45,1.5,1.050393431,4.029392783
MODEL-INFERRED,1.2,0.4,-4,8.5,0.5,-1.079219526,3.68575374
MODEL-INFERRED,1.2,0.4,-4,8.5,0.525,-0.9996431325,3.695343625
MODEL-INFERRED,1.2,0.4,-4,8.5,0.55,-0.9195487136,3.705126236
MODEL-INFERRED,1.2,0.4,-4,8.5,0.575,-0.8392246573,3.715150128
MODEL-INFERRED,1.2,0.4,-4,8.5,0.6,-0.7598402145,3.725100442
MODEL-INFERRED,1.2,0.4,-4,8.5,0.625,-0.6937856492,3.734079898
MODEL-INFERRED,1.2,0.4,-4,8.5,0.65,-0.6287733865,3.742982492
MODEL-INFERRED,1.2,0.4,-4,8.5,0.675,-0.5636899704,3.751895807
MODEL-INFERRED,1.2,0.4,-4,8.5,0.7,-0.498568121,3.760808963
MODEL-INFERRED,1.2,0.4,-4,8.5,0.725,-0.4334684046,3.769713835
MODEL-INFERRED,1.2,0.4,-4,8.5,0.75,-0.3683075856,3.778623735
MODEL-INFERRED,1.2,0.4,-4,8.5,0.775,-0.3030714496,3.787547542
MODEL-INFERRED,1.2,0.4,-4,8.5,0.8,-0.2377906763,3.796471218
MODEL-INFERRED,1.2,0.4,-4,8.5,0.825,-0.1724784645,3.805394654
MODEL-INFERRED,1.2,0.4,-4,8.5,0.85,-0.1071048598,3.814318433
MODEL-INFERRED,1.2,0.4,-4,8.5,0.875,-0.04165924532,3.82324355
MODEL-INFERRED,1.2,0.4,-4,8.5,0.9,0.02389825864,3.832176654
MODEL-INFERRED,1.2,0.4,-4,8.5,0.925,0.08957204843,3.841114398
MODEL-INFERRED,1.2,0.4,-4,8.5,0.95,0.155360468,3.85005557
MODEL-INFERRED,1.2,0.4,-4,8.5,0.975,0.2211159793,3.858988014
MODEL-INFERRED,1.2,0.4,-4,8.5,1,0.2746559392,3.867070971
MODEL-INFERRED,1.2,0.4,-4,8.5,1.025,0.3237431151,3.875149603
MODEL-INFERRED,1.2,0.4,-4,8.5,1.05,0.3713458999,3.883494106
MODEL-INFERRED,1.2,0.4,-4,8.5,1.075,0.4178843081,3.892374398
MODEL-INFERRED,1.2,0.4,-4,8.5,1.1,0.4628488117,3.901923921
MODEL-INFERRED,1.2,0.4,-4,8.5,1.125,0.5072777733,3.911614331
MODEL-INFERRED,1.2,0.4,-4,8.5,1.15,0.5502685542,3.921043784
MODEL-INFERRED,1.2,0.4,-4,8.5,1.175,0.5922652836,3.93034965
MODEL-INFERRED,1.2,0.4,-4,8.5,1.2,0.6328999897,3.9395642
MODEL-INFERRED,1.2,0.4,-4,8.5,1.225,0.6730996512,3.948710137
MODEL-INFERRED,1.2,0.4,-4,8.5,1.25,0.7122769345,3.957608007
MODEL-INFERRED,1.2,0.4,-4,8.5,1.275,0.7502064562,3.96614276
MODEL-INFERRED,1.2,0.4,-4,8.5,1.3,0.7877121647,3.974530144
MODEL-INFERRED,1.2,0.4,-4,8.5,1.325,0.8240944748,3.982493812
MODEL-INFERRED,1.2,0.4,-4,8.5,1.35,0.8593611361,3.990049563
MODEL-INFERRED,1.2,0.4,-4,8.5,1.375,0.8946647685,3.997588094
MODEL-INFERRED,1.2,0.4,-4,8.5,1.4,0.9287556131,4.00469685
MODEL-INFERRED,1.2,0.4,-4,8.5,1.425,0.9619738968,4.011471939
MODEL-INFERRED,1.2,0.4,-4,8.5,1.45,0.9944619406,4.017976111
MODEL-INFERRED,1.2,0.4,-4,8.5,1.475,1.025990798,4.024118158
MODEL-INFERRED,1.2,0.4,-4,8.5,1.5,1.057584794,4.030243194
MODEL-INFERRED,1.2,0.4,-4,8.55,0.5,-1.078772699,3.685739687
MODEL-INFERRED,1.2,0.4,-4,8.55,0.525,-0.9991002222,3.69536507
MODEL-INFERRED,1.2,0.4,-4,8.55,0.55,-0.9188889642,3.705159774
MODEL-INFERRED,1.2,0.4,-4,8.55,0.575,-0.8384785444,3.715172132
MODEL-INFERRED,1.2,0.4,-4,8.55,0.6,-0.7590621005,3.725130276
MODEL-INFERRED,1.2,0.4,-4,8.55,0.625,-0.6928949317,3.734119997
MODEL-INFERRED,1.2,0.4,-4,8.55,0.65,-0.627784993,3.743036822
MODEL-INFERRED,1.2,0.4,-4,8.55,0.675,-0.5626691009,3.751948744
MODEL-INFERRED,1.2,0.4,-4,8.55,0.7,-0.4975523695,3.760854819
MODEL-INFERRED,1.2,0.4,-4,8.55,0.725,-0.4323618069,3.769773043
MODEL-INFERRED,1.2,0.4,-4,8.55,0.75,-0.3670945677,3.778700781
MODEL-INFERRED,1.2,0.4,-4,8.55,0.775,-0.3018102627,3.787627925
MODEL-INFERRED,1.2,0.4,-4,8.55,0.8,-0.2364675976,3.796555058
MODEL-INFERRED,1.2,0.4,-4,8.55,0.825,-0.1710876784,3.805482229
MODEL-INFERRED,1.2,0.4,-4,8.55,0.85,-0.1056123079,3.814411363
MODEL-INFERRED,1.2,0.4,-4,8.55,0.875,-0.04002964537,3.823351655
MODEL-INFERRED,1.2,0.4,-4,8.55,0.9,0.0256743205,3.832294253
MODEL-INFERRED,1.2,0.4,-4,8.55,0.925,0.09148370688,3.841241108
MODEL-INFERRED,1.2,0.4,-4,8.55,0.95,0.1574475532,3.850192051
MODEL-INFERRED,1.2,0.4,-4,8.55,0.975,0.2235261117,3.859146373
MODEL-INFERRED,1.2,0.4,-4,8.55,1,0.2771930628,3.867235042
MODEL-INFERRED,1.2,0.4,-4,8.55,1.025,0.3264235139,3.875354409
MODEL-INFERRED,1.2,0.4,-4,8.55,1.05,0.3741437757,3.883766764
MODEL-INFERRED,1.2,0.4,-4,8.55,1.075,0.4208932611,3.892700002
MODEL-INFERRED,1.2,0.4,-4,8.55,1.1,0.466043994,3.902293994
MODEL-INFERRED,1.2,0.4,-4,8.55,1.125,0.5107168789,3.911987763
MODEL-INFERRED,1.2,0.4,-4,8.55,1.15,0.5539047911,3.921446713
MODEL-INFERRED,1.2,0.4,-4,8.55,1.175,0.5959713873,3.930797365
MODEL-INFERRED,1.2,0.4,-4,8.55,1.2,0.6369946473,3.940057892
MODEL-INFERRED,1.2,0.4,-4,8.55,1.225,0.6775613121,3.949244707
MODEL-INFERRED,1.2,0.4,-4,8.55,1.25,0.7168799794,3.958148375
MODEL-INFERRED,1.2,0.4,-4,8.55,1.275,0.7551396797,3.966740642
MODEL-INFERRED,1.2,0.4,-4,8.55,1.3,0.7929350547,3.975166771
MODEL-INFERRED,1.2,0.4,-4,8.55,1.325,0.8296049971,3.983163247
MODEL-INFERRED,1.2,0.4,-4,8.55,1.35,0.8652354869,3.990768231
MODEL-INFERRED,1.2,0.4,-4,8.55,1.375,0.9008531721,3.998339805
MODEL-INFERRED,1.2,0.4,-4,8.55,1.4,0.935333086,4.005486285
MODEL-INFERRED,1.2,0.4,-4,8.55,1.425,0.9692190434,4.012405347
MODEL-INFERRED,1.2,0.4,-4,8.55,1.45,1.001744947,4.018822071
MODEL-INFERRED,1.2,0.4,-4,8.55,1.475,1.033758087,4.025034374
MODEL-INFERRED,1.2,0.4,-4,8.55,1.5,1.065790722,4.031214582
MODEL-INFERRED,1.2,0.4,-4,8.6,0.5,-1.078342072,3.6857315
MODEL-INFERRED,1.2,0.4,-4,8.6,0.525,-0.998507322,3.695393023
MODEL-INFERRED,1.2,0.4,-4,8.6,0.55,-0.9182008312,3.705184492
MODEL-INFERRED,1.2,0.4,-4,8.6,0.575,-0.8376904391,3.715208927
MODEL-INFERRED,1.2,0.4,-4,8.6,0.6,-0.7579972149,3.725187961
MODEL-INFERRED,1.2,0.4,-4,8.6,0.625,-0.6918718498,3.734179209
MODEL-INFERRED,1.2,0.4,-4,8.6,0.65,-0.6267671934,3.743089065
MODEL-INFERRED,1.2,0.4,-4,8.6,0.675,-0.561628555,3.751996961
MODEL-INFERRED,1.2,0.4,-4,8.6,0.7,-0.4964047536,3.760925003
MODEL-INFERRED,1.2,0.4,-4,8.6,0.725,-0.4311143964,3.769856316
MODEL-INFERRED,1.2,0.4,-4,8.6,0.75,-0.3658196692,3.778786819
MODEL-INFERRED,1.2,0.4,-4,8.6,0.775,-0.3004572029,3.787717572
MODEL-INFERRED,1.2,0.4,-4,8.6,0.8,-0.2350618875,3.796647924
MODEL-INFERRED,1.2,0.4,-4,8.6,0.825,-0.1695600795,3.805582964
MODEL-INFERRED,1.2,0.4,-4,8.6,0.85,-0.1039481233,3.814529272
MODEL-INFERRED,1.2,0.4,-4,8.6,0.875,-0.0382231737,3.823477104
MODEL-INFERRED,1.2,0.4,-4,8.6,0.9,0.02760990456,3.832428902
MODEL-INFERRED,1.2,0.4,-4,8.6,0.925,0.09359417947,3.841385711
MODEL-INFERRED,1.2,0.4,-4,8.6,0.95,0.1597037212,3.850345935
MODEL-INFERRED,1.2,0.4,-4,8.6,0.975,0.2258532122,3.859303907
MODEL-INFERRED,1.2,0.4,-4,8.6,1,0.2798286913,3.867473359
MODEL-INFERRED,1.2,0.4,-4,8.6,1.025,0.3292803435,3.875607193
MODEL-INFERRED,1.2,0.4,-4,8.6,1.05,0.377267297,3.884061911
MODEL-INFERRED,1.2,0.4,-4,8.6,1.075,0.4242624492,3.893067208
MODEL-INFERRED,1.2,0.4,-4,8.6,1.1,0.4696636491,3.902705234
MODEL-INFERRED,1.2,0.4,-4,8.6,1.125,0.514492811,3.912420833
MODEL-INFERRED,1.2,0.4,-4,8.6,1.15,0.5579312074,3.922031931
MODEL-INFERRED,1.2,0.4,-4,8.6,1.175,0.6004639195,3.931406029
MODEL-INFERRED,1.2,0.4,-4,8.6,1.2,0.6416700374,3.940627767
MODEL-INFERRED,1.2,0.4,-4,8.6,1.225,0.682363156,3.949799978
MODEL-INFERRED,1.2,0.4,-4,8.6,1.25,0.7220503981,3.958748397
MODEL-INFERRED,1.2,0.4,-4,8.6,1.275,0.7607359784,3.967409183
MODEL-INFERRED,1.2,0.4,-4,8.6,1.3,0.7988571253,3.975874087
MODEL-INFERRED,1.2,0.4,-4,8.6,1.325,0.8359946183,3.983949758
MODEL-INFERRED,1.2,0.4,-4,8.6,1.35,0.8719452002,3.991577974
MODEL-INFERRED,1.2,0.4,-4,8.6,1.375,0.908095399,3.999228036
MODEL-INFERRED,1.2,0.4,-4,8.6,1.4,0.9428581488,4.006375132
MODEL-INFERRED,1.2,0.4,-4,8.6,1.425,0.9769352133,4.013244656
MODEL-INFERRED,1.2,0.4,-4,8.6,1.45,1.010322709,4.019858139
MODEL-INFERRED,1.2,0.4,-4,8.6,1.475,1.042776272,4.0261237
MODEL-INFERRED,1.2,0.4,-4,8.6,1.5,1.075277685,4.032338861
MODEL-INFERRED,1.2,0.4,-4,8.65,0.5,-1.077940601,3.6857082
MODEL-INFERRED,1.2,0.4,-4,8.65,0.525,-0.9978888722,3.695416732
MODEL-INFERRED,1.2,0.4,-4,8.65,0.55,-0.9174476164,3.705223267
MODEL-INFERRED,1.2,0.4,-4,8.65,0.575,-0.8367828353,3.715261437
MODEL-INFERRED,1.2,0.4,-4,8.65,0.6,-0.7563860219,3.725290852
MODEL-INFERRED,1.2,0.4,-4,8.65,0.625,-0.6908584492,3.734230349
MODEL-INFERRED,1.2,0.4,-4,8.65,0.65,-0.625689865,3.743145106
MODEL-INFERRED,1.2,0.4,-4,8.65,0.675,-0.5604344748,3.752079258
MODEL-INFERRED,1.2,0.4,-4,8.65,0.7,-0.495132677,3.761013945
MODEL-INFERRED,1.2,0.4,-4,8.65,0.725,-0.429818557,3.769947956
MODEL-INFERRED,1.2,0.4,-4,8.65,0.75,-0.3644501185,3.778881743
MODEL-INFERRED,1.2,0.4,-4,8.65,0.775,-0.2990297033,3.787815522
MODEL-INFERRED,1.2,0.4,-4,8.65,0.8,-0.2335042117,3.796758187
MODEL-INFERRED,1.2,0.4,-4,8.65,0.825,-0.1678575556,3.805709569
MODEL-INFERRED,1.2,0.4,-4,8.65,0.85,-0.1021215825,3.814662256
MODEL-INFERRED,1.2,0.4,-4,8.65,0.875,-0.0362537894,3.82361917
MODEL-INFERRED,1.2,0.4,-4,8.65,0.9,0.02974377406,3.832581999
MODEL-INFERRED,1.2,0.4,-4,8.65,0.925,0.09588599943,3.841548425
MODEL-INFERRED,1.2,0.4,-4,8.65,0.95,0.1622554563,3.850528849
MODEL-INFERRED,1.2,0.4,-4,8.65,0.975,0.2288304489,3.859519715
MODEL-INFERRED,1.2,0.4,-4,8.65,1,0.2828629783,3.867714132
MODEL-INFERRED,1.2,0.4,-4,8.65,1.025,0.3325029438,3.875853052
MODEL-INFERRED,1.2,0.4,-4,8.65,1.05,0.3808155026,3.884354748
MODEL-INFERRED,1.2,0.4,-4,8.65,1.075,0.4280362514,3.893522682
MODEL-INFERRED,1.2,0.4,-4,8.65,1.1,0.4737294078,3.903160867
MODEL-INFERRED,1.2,0.4,-4,8.65,1.125,0.5188652978,3.912924186
MODEL-INFERRED,1.2,0.4,-4,8.65,1.15,0.5627071181,3.922768542
MODEL-INFERRED,1.2,0.4,-4,8.65,1.175,0.6054291612,3.932023742
MODEL-INFERRED,1.2,0.4,-4,8.65,1.2,0.646974658,3.941261118
MODEL-INFERRED,1.2,0.4,-4,8.65,1.225,0.6880556441,3.95047747
MODEL-INFERRED,1.2,0.4,-4,8.65,1.25,0.7280611524,3.959456379
MODEL-INFERRED,1.2,0.4,-4,8.65,1.275,0.7670918178,3.968163139
MODEL-INFERRED,1.2,0.4,-4,8.65,1.3,0.8057336365,3.976719239
MODEL-INFERRED,1.2,0.4,-4,8.65,1.325,0.8431503062,3.984790038
MODEL-INFERRED,1.2,0.4,-4,8.65,1.35,0.8796315718,3.992492562
MODEL-INFERRED,1.2,0.4,-4,8.65,1.375,0.9161270151,4.00014358
MODEL-INFERRED,1.2,0.4,-4,8.65,1.4,0.95151148,4.007385462
MODEL-INFERRED,1.2,0.4,-4,8.65,1.425,0.9862696616,4.014364238
MODEL-INFERRED,1.2,0.4,-4,8.65,1.45,1.020096749,4.021003546
MODEL-INFERRED,1.2,0.4,-4,8.65,1.475,1.053151648,4.027326979
MODEL-INFERRED,1.2,0.4,-4,8.65,1.5,1.086584601,4.033750666
MODEL-INFERRED,1.2,0.4,-4,8.7,0.5,-1.077401604,3.685726949
MODEL-INFERRED,1.2,0.4,-4,8.7,0.525,-0.9972010812,3.695451977
MODEL-INFERRED,1.2,0.4,-4,8.7,0.55,-0.9165665008,3.705279984
MODEL-INFERRED,1.2,0.4,-4,8.7,0.575,-0.8357687115,3.715324741
MODEL-INFERRED,1.2,0.4,-4,8.7,0.6,-0.755275534,3.725348545
MODEL-INFERRED,1.2,0.4,-4,8.7,0.625,-0.6897388518,3.734297383
MODEL-INFERRED,1.2,0.4,-4,8.7,0.65,-0.6244518549,3.74323586
MODEL-INFERRED,1.2,0.4,-4,8.7,0.675,-0.5591524666,3.752173481
MODEL-INFERRED,1.2,0.4,-4,8.7,0.7,-0.4938085286,3.761111368
MODEL-INFERRED,1.2,0.4,-4,8.7,0.725,-0.4284377629,3.770047629
MODEL-INFERRED,1.2,0.4,-4,8.7,0.75,-0.3629920494,3.778985322
MODEL-INFERRED,1.2,0.4,-4,8.7,0.775,-0.2974367722,3.787936043
MODEL-INFERRED,1.2,0.4,-4,8.7,0.8,-0.2317639916,3.796892354
MODEL-INFERRED,1.2,0.4,-4,8.7,0.825,-0.1660122828,3.805849775
MODEL-INFERRED,1.2,0.4,-4,8.7,0.85,-0.1001166811,3.814812284
MODEL-INFERRED,1.2,0.4,-4,8.7,0.875,-0.03410336435,3.823780918
MODEL-INFERRED,1.2,0.4,-4,8.7,0.9,0.03207906636,3.832754671
MODEL-INFERRED,1.2,0.4,-4,8.7,0.925,0.09849497344,3.841745271
MODEL-INFERRED,1.2,0.4,-4,8.7,0.95,0.1651476313,3.850746429
MODEL-INFERRED,1.2,0.4,-4,8.7,0.975,0.232037475,3.859759336
MODEL-INFERRED,1.2,0.4,-4,8.7,1,0.2863727701,3.867976049
MODEL-INFERRED,1.2,0.4,-4,8.7,1.025,0.3362405512,3.876161293
MODEL-INFERRED,1.2,0.4,-4,8.7,1.05,0.3848330243,3.884714094
MODEL-INFERRED,1.2,0.4,-4,8.7,1.075,0.4325016156,3.894001895
MODEL-INFERRED,1.2,0.4,-4,8.7,1.1,0.4784484415,3.903728541
MODEL-INFERRED,1.2,0.4,-4,8.7,1.125,0.5238263311,3.9135897
MODEL-INFERRED,1.2,0.4,-4,8.7,1.15,0.5680066992,3.923311269
MODEL-INFERRED,1.2,0.4,-4,8.7,1.175,0.6111117519,3.932719153
MODEL-INFERRED,1.2,0.4,-4,8.7,1.2,0.652960314,3.942042473
MODEL-INFERRED,1.2,0.4,-4,8.7,1.225,0.6944146668,3.951225006
MODEL-INFERRED,1.2,0.4,-4,8.7,1.25,0.7349313756,3.960255594
MODEL-INFERRED,1.2,0.4,-4,8.7,1.275,0.7743531439,3.969015618
MODEL-INFERRED,1.2,0.4,-4,8.7,1.3,0.8134180002,3.977609499
MODEL-INFERRED,1.2,0.4,-4,8.7,1.325,0.8514961645,3.98578827
MODEL-INFERRED,1.2,0.4,-4,8.7,1.35,0.8884051797,3.993508858
MODEL-INFERRED,1.2,0.4,-4,8.7,1.375,0.9256488518,4.001286209
MODEL-INFERRED,1.2,0.4,-4,8.7,1.4,0.9615805207,4.00857861
MODEL-INFERRED,1.2,0.4,-4,8.7,1.425,0.996986132,4.015633129
MODEL-INFERRED,1.2,0.4,-4,8.7,1.45,1.031519102,4.022370989
MODEL-INFERRED,1.2,0.4,-4,8.7,1.475,1.065512126,4.028892412
MODEL-INFERRED,1.2,0.4,-4,8.7,1.5,1.099613051,4.035379398
MODEL-INFERRED,1.2,0.4,-4,8.75,0.5,-1.076853075,3.685731463
MODEL-INFERRED,1.2,0.4,-4,8.75,0.525,-0.9964066576,3.695496988
MODEL-INFERRED,1.2,0.4,-4,8.75,0.55,-0.9155851027,3.705342756
MODEL-INFERRED,1.2,0.4,-4,8.75,0.575,-0.8347407772,3.715381826
MODEL-INFERRED,1.2,0.4,-4,8.75,0.6,-0.7538959476,3.72544373
MODEL-INFERRED,1.2,0.4,-4,8.75,0.625,-0.6884642289,3.73439461
MODEL-INFERRED,1.2,0.4,-4,8.75,0.65,-0.623160505,3.743335237
MODEL-INFERRED,1.2,0.4,-4,8.75,0.675,-0.5577938428,3.752276819
MODEL-INFERRED,1.2,0.4,-4,8.75,0.7,-0.4924195433,3.761215356
MODEL-INFERRED,1.2,0.4,-4,8.75,0.725,-0.4269489459,3.770157675
MODEL-INFERRED,1.2,0.4,-4,8.75,0.75,-0.3613631421,3.779116456
MODEL-INFERRED,1.2,0.4,-4,8.75,0.775,-0.2956718547,3.788077321
MODEL-INFERRED,1.2,0.4,-4,8.75,0.8,-0.2298982301,3.797039577
MODEL-INFERRED,1.2,0.4,-4,8.75,0.825,-0.16398134,3.806008261
MODEL-INFERRED,1.2,0.4,-4,8.75,0.85,-0.09793883268,3.814982731
MODEL-INFERRED,1.2,0.4,-4,8.75,0.875,-0.03172078317,3.82396513
MODEL-INFERRED,1.2,0.4,-4,8.75,0.9,0.03473943915,3.832964508
MODEL-INFERRED,1.2,0.4,-4,8.75,0.925,0.1014248682,3.841973707
MODEL-INFERRED,1.2,0.4,-4,8.75,0.95,0.1683488647,3.850994564
MODEL-INFERRED,1.2,0.4,-4,8.75,0.975,0.2352620887,3.860009915
MODEL-INFERRED,1.2,0.4,-4,8.75,1,0.2901669701,3.868308542
MODEL-INFERRED,1.2,0.4,-4,8.75,1.025,0.3404002491,3.87656233
MODEL-INFERRED,1.2,0.4,-4,8.75,1.05,0.3894850749,3.885218301
MODEL-INFERRED,1.2,0.4,-4,8.75,1.075,0.4373863942,3.894597797
MODEL-INFERRED,1.2,0.4,-4,8.75,1.1,0.4837194811,3.904385772
MODEL-INFERRED,1.2,0.4,-4,8.75,1.125,0.5294828528,3.914268627
MODEL-INFERRED,1.2,0.4,-4,8.75,1.15,0.5739929558,3.924044931
