label,reduction_id,planet,spectrum_type,authors,bibcode,doi,facility,instrument,program,program_status,reduction_note,archive_spec_path,declared_points,wavelength_min_um,wavelength_max_um,data_source
OBSERVED,4673ff659ef2b6695b6e,HR 8799 e,direct imaging,Greenbaum et al. 2018,2018AJ....155..226G,,Association of Universities for Research in Astronomy (AURA) 8.1m Gemini South Telescope at Cerro Pachon,Gemini Planet Imager (GPI),,not_provided_by_archive_index,Full Reduced Spectrum,68/99/87/93/HR_8799_e_3.11393_5636_1.tbl,87,1.5217,2.3287,NASA Exoplanet Archive spectra index
OBSERVED,ff77362f32a362ad1766,HR 8799 e,direct imaging,Doelman et al. 2022,2022AJ....163..217D,,Large Binocular Telescope Observatory,LMIRCam/ALES,,not_provided_by_archive_index,,11/86/19/23/HR_8799_e_3.11393_5462_1.tbl,51,3.081,4.144,NASA Exoplanet Archive spectra index
OBSERVED,c4db11435d9b101dad09,HR 8799 e,direct imaging,Wang et al. 2022,2022AJ....164..143W,,Subaru Telescope,CHARIS integral field spectrograph,,not_provided_by_archive_index,Night 1,56/44/62/75/HR_8799_e_3.11393_5461_1.tbl,22,1.16,2.369,NASA Exoplanet Archive spectra index
OBSERVED,93e0e3ef7ef4b230e3f7,HR 8799 e,direct imaging,Wang et al. 2022,2022AJ....164..143W,,Subaru Telescope,CHARIS integral field spectrograph,,not_provided_by_archive_index,Night 2,98/32/81/77/HR_8799_e_3.11393_5461_2.tbl,22,1.16,2.369,NASA Exoplanet Archive spectra index
OBSERVED,fe82ca3d5910a7840f6b,HR 8799 e,direct imaging,Boccaletti et al. 2024,2024A&A...686A..33B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,rate,41/05/53/94/HR_8799_e_3.11393_5466_1.tbl,2,10.575,11.3,NASA Exoplanet Archive spectra index
OBSERVED,2cb6f19377f51787018e,HR 8799 e,direct imaging,Boccaletti et al. 2024,2024A&A...686A..33B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,cal,50/10/91/64/HR_8799_e_3.11393_5466_2.tbl,2,10.575,11.3,NASA Exoplanet Archive spectra index
OBSERVED,4896e939bb1e32c25a88,HR 8799 e,direct imaging,Xuan et al. 2026,2026ApJ..1000...27X,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,NRS2; spectra are high-pass filtered,79/20/99/08/HR_8799_e_3.11393_5962_8.tbl,2142,4.081,5.28,NASA Exoplanet Archive spectra index
OBSERVED,5a6b8c7fb22f1f2717d9,HR 8799 e,direct imaging,Xuan et al. 2026,2026ApJ..1000...27X,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,NRS1; spectra are high-pass filtered,92/28/94/39/HR_8799_e_3.11393_5962_7.tbl,2222,2.859,4.1028,NASA Exoplanet Archive spectra index
OBSERVED,457e1b9b9fb00437058a,HR 8799 e,direct imaging,Ruffio et al. 2026,2026NatAs..10..511R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,Figure 2; spectra are high-pass filtered; NRS2,41/92/98/79/HR_8799_e_3.11393_5887_6.tbl,2142,4.081,5.28,NASA Exoplanet Archive spectra index
OBSERVED,476a2d72c270e224e987,HR 8799 e,direct imaging,Ruffio et al. 2026,2026NatAs..10..511R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,Figure 2; spectra are high-pass filtered; NRS1,85/13/03/49/HR_8799_e_3.11393_5887_5.tbl,2222,2.859,4.1028,NASA Exoplanet Archive spectra index
OBSERVED,f9ab364f1a4a94c122c8,K2-18 b,transmission,Benneke et al. 2019,2019ApJ...887L..14B,,The Kepler Mission,Kepler CCD camera,,not_provided_by_archive_index,,26/73/62/03/K2_18_b_3.11793_4609_2.tbl,1,0.66,0.66,NASA Exoplanet Archive spectra index
OBSERVED,2e381e20dff83123fa8d,K2-18 b,transmission,Benneke et al. 2019,2019ApJ...887L..14B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,67/26/77/06/K2_18_b_3.11793_4609_3.tbl,2,3.54,4.49,NASA Exoplanet Archive spectra index
OBSERVED,40d2f0bac3a548a727b2,K2-18 b,transmission,Benneke et al. 2019,2019ApJ...887L..14B,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,,77/18/82/78/K2_18_b_3.11793_4609_1.tbl,17,1.14,1.61,NASA Exoplanet Archive spectra index
OBSERVED,2c52ee51b4dc0aec8930,K2-18 b,transmission,Tsiaras et al. 2019,2019NatAs...3.1086T,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,,52/38/19/41/K2_18_b_3.11793_4396_1.tbl,17,1.156,1.606,NASA Exoplanet Archive spectra index
OBSERVED,472dc5a865f72a540c1c,K2-18 b,transmission,Madhusudhan et al. 2023,2023ApJ...956L..13M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,Figure 3,42/18/18/80/K2_18_b_3.11793_5255_2.tbl,1010,0.8523,2.827,NASA Exoplanet Archive spectra index
OBSERVED,fbdd7666c6279f39aeef,K2-18 b,transmission,Madhusudhan et al. 2023,2023ApJ...956L..13M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,Figure 3,53/95/71/99/K2_18_b_3.11793_5255_1.tbl,3401,2.7428,5.1743,NASA Exoplanet Archive spectra index
OBSERVED,90e06937e71839a8359d,K2-18 b,transmission,Madhusudhan et al. 2025,2025ApJ...983L..40M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI) - LRS,,not_provided_by_archive_index,"Figure 4, JexoPipe",22/00/77/70/K2_18_b_3.11793_5638_2.tbl,29,5.776,11.7913,NASA Exoplanet Archive spectra index
OBSERVED,a5beec05ae09990b0950,K2-18 b,transmission,Madhusudhan et al. 2025,2025ApJ...983L..40M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI) - LRS,,not_provided_by_archive_index,"Figure 4, JExoRES",82/49/11/80/K2_18_b_3.11793_5638_1.tbl,29,5.7763,11.7914,NASA Exoplanet Archive spectra index
OBSERVED,503b49bf689917598c11,K2-22 b,transmission,Tusay et al. 2025,2025ApJ...987L...6T,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI) - LRS,,not_provided_by_archive_index,"Infrared Spectrum, Unbinned",03/00/05/87/K2_22_b_3.11807_5742_3.tbl,230,4.3912,11.8458,NASA Exoplanet Archive spectra index
OBSERVED,0f4509971309e9fcff05,K2-22 b,transmission,Tusay et al. 2025,2025ApJ...987L...6T,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI) - LRS,,not_provided_by_archive_index,"Infrared Spectrum, Binned, R17",36/61/78/72/K2_22_b_3.11807_5742_1.tbl,17,4.5243,11.5988,NASA Exoplanet Archive spectra index
OBSERVED,5002f761d086e41a6adc,K2-22 b,transmission,Tusay et al. 2025,2025ApJ...987L...6T,,CHaracterising ExOPlanet Satellite (CHEOPS),Teledyne e2v CCD detector,,not_provided_by_archive_index,Optical Spectrum,44/43/64/21/K2_22_b_3.11807_5742_2.tbl,1,0.715,0.715,NASA Exoplanet Archive spectra index
OBSERVED,e20d477749c3ca62a276,K2-24 b,transmission,Edwards et al. 2023,2023ApJS..269...31E,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,G141,37/31/62/35/K2_24_b_3.8918_5286_49.tbl,25,1.1262,1.6295,NASA Exoplanet Archive spectra index
OBSERVED,a95b65665858ba532ec8,K2-25 b,transmission,Thao et al. 2020,2020AJ....159...32T,,Las Cumbres Observatory Global Telescope (LCOGT) 1m telescopes,Sinistro 4k x 4k CCD imagers,,not_provided_by_archive_index,from Table 4; BANZAI pipeline,29/53/29/72/K2_25_b_3.11841_6076_3.tbl,1,0.7545,0.7545,NASA Exoplanet Archive spectra index
OBSERVED,c3bbd92815cda24be074,K2-25 b,transmission,Thao et al. 2020,2020AJ....159...32T,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,from Table 4; Channels 1 & 2,58/32/59/25/K2_25_b_3.11841_6076_4.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,27bc784d9be9d11b28d0,K2-25 b,transmission,Thao et al. 2020,2020AJ....159...32T,,The Kepler Mission,Kepler CCD Array,,not_provided_by_archive_index,from Table 4,62/11/10/71/K2_25_b_3.11841_6076_1.tbl,1,0.66,0.66,NASA Exoplanet Archive spectra index
OBSERVED,a10ccb688e0b37a7a196,K2-25 b,transmission,Thao et al. 2020,2020AJ....159...32T,,The MEarth project Fred Lawrence Whipple Observatory (FLWO) and Cerro Tololo Inter-American Observatory (CTIO) 40-cm telescopes,2048 x 2048 pixel CCD,,not_provided_by_archive_index,from Table 4; Schott RG715 filter,84/51/89/54/K2_25_b_3.11841_6076_2.tbl,1,0.85,0.85,NASA Exoplanet Archive spectra index
OBSERVED,863d249de14197901596,K2-26 b,transmission,Beichman et al. 2016,2016ApJ...822...39B,,The Kepler Mission,Kepler CCD Array,,not_provided_by_archive_index,,15/60/67/80/K2_26_b_3.11845_3773_2.tbl,1,0.6,0.6,NASA Exoplanet Archive spectra index
OBSERVED,235c2038e11622ba2524,K2-26 b,transmission,Beichman et al. 2016,2016ApJ...822...39B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,21/39/75/77/K2_26_b_3.11845_3773_1.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,f218241c8d5f8233e7b1,K2-3 b,transmission,Beichman et al. 2016,2016ApJ...822...39B,,The Kepler Mission,Kepler CCD Array,,not_provided_by_archive_index,,09/16/59/96/K2_3_b_3.11741_3773_2.tbl,1,0.6,0.6,NASA Exoplanet Archive spectra index
OBSERVED,5935c599fdbdeb1363cb,K2-3 b,transmission,Beichman et al. 2016,2016ApJ...822...39B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,49/61/31/51/K2_3_b_3.11741_3773_1.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,298bc78a03863f548c5f,K2-3 c,transmission,Beichman et al. 2016,2016ApJ...822...39B,,The Kepler Mission,Kepler CCD Array,,not_provided_by_archive_index,,00/82/32/03/K2_3_c_3.11742_3773_2.tbl,1,0.6,0.6,NASA Exoplanet Archive spectra index
OBSERVED,b33bfddfc8070e218c7f,K2-3 c,transmission,Beichman et al. 2016,2016ApJ...822...39B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,29/27/01/18/K2_3_c_3.11742_3773_1.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,14aed9d21ccb0a7c14f8,K2-3 d,transmission,Beichman et al. 2016,2016ApJ...822...39B,,The Kepler Mission,Kepler CCD Array,,not_provided_by_archive_index,,21/06/88/31/K2_3_d_3.11743_3773_1.tbl,1,0.6,0.6,NASA Exoplanet Archive spectra index
OBSERVED,761e3001f26fbb21927c,K2-3 d,transmission,Beichman et al. 2016,2016ApJ...822...39B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,79/33/18/21/K2_3_d_3.11743_3773_2.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,ca341cff742d5e37ed21,K2-33 b,transmission,Thao et al. 2023,2023AJ....165...23T,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,Table 5; G141 grating,97/88/44/97/K2_33_b_3.8940_6034_2.tbl,15,1.1092,1.6589,NASA Exoplanet Archive spectra index
OBSERVED,d22214ce983c9087fcc5,K2-33 b,transmission,Thao et al. 2023,2023AJ....165...23T,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Combined transits; Table 3,98/97/20/39/K2_33_b_3.8940_6034_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,c9486af24c3c96f3c99e,KELT-1 b,eclipse,Beatty et al. 2014,2014ApJ...783..112B,,University of Louisville 0.6m (24inch) Telescope at Moore Observatory,Apogee CCD,,not_provided_by_archive_index,eclipse depth taken from Abstract,34/59/31/62/KELT_1_b_3.11521_4113_1.tbl,1,0.905,0.905,NASA Exoplanet Archive spectra index
OBSERVED,62679f90b1371c524063,KELT-1 b,eclipse,Beatty et al. 2014,2014ApJ...783..112B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,eclipse depth taken from Abstract,96/71/66/88/KELT_1_b_3.11521_4113_2.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,39c1828a171b52432241,KELT-1 b,eclipse,Croll et al. 2015,2015ApJ...802...28C,,3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,WIRCam,,not_provided_by_archive_index,"Table 5, KELT-1 Ks band, Actual Eclipse Depth",58/34/57/54/KELT_1_b_3.11521_4119_1.tbl,1,2.19,2.19,NASA Exoplanet Archive spectra index
OBSERVED,51fdad0be8575b970ee7,KELT-1 b,eclipse,Beatty et al. 2017,2017AJ....154..242B,,LBT Consortium Large Binocular Telescope (LBT) at Mount Graham International Observatory,LUCI1,,not_provided_by_archive_index,Table 3,17/50/30/35/KELT_1_b_3.11521_4126_1.tbl,5,1.57,1.73,NASA Exoplanet Archive spectra index
OBSERVED,afd23ddeb52a60dc02a4,KELT-1 b,eclipse,Beatty et al. 2020,2020AJ....160..211B,,Transiting Exoplanet Survey Satellite,TESS CCD Array,,not_provided_by_archive_index,"from Table 2, polynomial detrending solution",71/60/47/44/KELT_1_b_3.11521_6071_1.tbl,1,0.82,0.82,NASA Exoplanet Archive spectra index
OBSERVED,9658ef986c868f85b7e7,KELT-1 b,eclipse,Changeat et al. 2022,2022ApJS..260....3C,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,Figure 2,13/56/57/38/KELT_1_b_3.11521_5219_116.tbl,25,1.1263,1.6295,NASA Exoplanet Archive spectra index
OBSERVED,080d58c6c25d8e942c52,KELT-1 b,eclipse,Changeat et al. 2022,2022ApJS..260....3C,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Figure 2,30/41/69/30/KELT_1_b_3.11521_5219_117.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,cae0681b2567577efd20,KELT-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 57840640, date is start time.",01/41/86/22/KELT_1_b_3.11521_5869_152.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,f5697289ef28bcd5c096,KELT-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 53077504, date is start time.",19/28/12/54/KELT_1_b_3.11521_5869_151.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,ec7311f870e18c0ca7a4,KELT-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 45833472, date is start time.",46/75/57/18/KELT_1_b_3.11521_5869_147.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,b8078d67891ec79985f8,KELT-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 45833728, date is start time.",51/45/96/44/KELT_1_b_3.11521_5869_150.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,1fe8ae63ebf44cc43a18,KELT-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 57840896, date is start time.",70/17/61/15/KELT_1_b_3.11521_5869_149.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,b9f8bccd6e999f308979,KELT-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 53076736, date is start time.",84/47/86/81/KELT_1_b_3.11521_5869_148.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,35f9465565e73ba5761d,KELT-1 b,transmission,Changeat et al. 2022,2022ApJS..260....3C,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,Figure 2,56/77/72/65/KELT_1_b_3.11521_5219_49.tbl,25,1.1263,1.6295,NASA Exoplanet Archive spectra index
OBSERVED,29b37a7a75a543de04df,KELT-1 b,transmission,Edwards et al. 2023,2023ApJS..269...31E,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,G141,01/95/59/83/KELT_1_b_3.11521_5286_50.tbl,25,1.1262,1.6295,NASA Exoplanet Archive spectra index
OBSERVED,db47810ecbf78c73e983,KELT-11 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 64919296, date is start time.",22/79/54/93/KELT_11_b_3.12023_5869_163.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,a967d44a566f33d3b89c,KELT-11 b,transmission,Changeat et al. 2020,2020AJ....160..260C,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,,09/62/02/13/KELT_11_b_3.12023_4706_1.tbl,25,1.1262,1.6294,NASA Exoplanet Archive spectra index
OBSERVED,65f1448b9aff1314626b,KELT-11 b,transmission,Col&oacute;n et al. 2020,2020AJ....160..280C,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,25/32/15/31/KELT_11_b_3.12023_4692_1.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,defc14ff698b2558ae37,KELT-11 b,transmission,Col&oacute;n et al. 2020,2020AJ....160..280C,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,,62/24/60/89/KELT_11_b_3.12023_4692_2.tbl,21,1.137,1.637,NASA Exoplanet Archive spectra index
OBSERVED,694e3184dcdaa4180ba0,KELT-14 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61520384, date is start time.",25/65/87/16/WASP_122_b_3.11866_5869_419.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,ac8b46b11ed53455caef,KELT-14 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61522176, date is start time.",27/90/24/03/WASP_122_b_3.11866_5869_417.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,d3bc90eefebc4c08783b,KELT-14 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61520128, date is start time.",36/60/48/42/WASP_122_b_3.11866_5869_418.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,2218792032b042956cba,KELT-14 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61521920, date is start time.",36/91/43/56/WASP_122_b_3.11866_5869_416.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,023c6d3b670d0557a068,KELT-16 b,eclipse,Bell et al. 2021,2021MNRAS.504.3316B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 4,62/67/94/53/KELT_16_b_3.11989_6052_2.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,0e0a617772c1ac0ee65f,KELT-16 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 67669248, date is start time.",19/58/78/17/KELT_16_b_3.11989_5869_165.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,bbabcf26d3f8002a12e4,KELT-16 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 67668480, date is start time.",41/49/88/05/KELT_16_b_3.11989_5869_164.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,5d6bf8ea3fbcc7782167,KELT-16 b,transmission,Bell et al. 2021,2021MNRAS.504.3316B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 4,80/05/18/93/KELT_16_b_3.11989_6052_1.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,e3a29ac6e08a545cf9dd,KELT-2 A b,eclipse,Piskorz et al. 2018,2018AJ....156..133P,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 2,61/20/18/92/KELT_2_A_b_3.11522_4195_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,1d69c85219c3c4f041b9,KELT-2 A b,eclipse,Garhart et al. 2020,2020AJ....159..137G,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 1 & 6,47/91/23/02/KELT_2_A_b_3.11522_5410_6.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,9d83d8443781ee4a5fca,KELT-2 A b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 51835136, date is start time.",09/70/79/02/KELT_2_A_b_3.11522_5869_153.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,d59b95c609f130683b19,KELT-2 A b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 51833600, date is start time.",78/09/20/46/KELT_2_A_b_3.11522_5869_154.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
