label,pl_name,hostname,hpic_star_name,gaia_dr3_id,tss25_tier,mass_class,draws,scenario,status,diameter_m,wavelength_nm,iwa_lambda_over_d,iwa_mas,contrast_floor,geometric_albedo_prior,argument_periapsis_treatment,mean_anomaly_treatment,eccentricity_treatment,inclination_treatment,minimum_mass_earth,true_mass_scenario_p16,true_mass_scenario_p50,true_mass_scenario_p84,mass_inclination_treatment,separation_mas_p16,separation_mas_p50,separation_mas_p84,contrast_p16,contrast_p50,contrast_p84,p_observable
FORECAST,7 CMa c,7 CMa,TIC 48237215,2939555954755196160,3,msini_deprojected,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,24.13032819,74.14638618,100.3032676,2.498431866e-10,5.014101854e-09,1.648866923e-08,0.7578125
FORECAST,7 CMa c,7 CMa,TIC 48237215,2939555954755196160,3,msini_deprojected,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,24.13032819,74.14638618,100.3032676,2.498431866e-10,5.014101854e-09,1.648866923e-08,0.47265625
FORECAST,70 Vir b,70 Vir,TIC 95473936,3740176925743994752,2,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,13.26834162,22.46373379,33.0841556,1.413160158e-08,6.912666214e-08,2.266352703e-07,0
FORECAST,70 Vir b,70 Vir,TIC 95473936,3740176925743994752,2,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,13.26834162,22.46373379,33.0841556,1.413160158e-08,6.912666214e-08,2.266352703e-07,0.005859375
FORECAST,70 Vir b,70 Vir,TIC 95473936,3740176925743994752,2,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,13.26834162,22.46373379,33.0841556,1.413160158e-08,6.912666214e-08,2.266352703e-07,0
FORECAST,91 Aqr b,91 Aqr,TIC 4610441,2630155547353593216,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,1017,1026.995677,1157.884164,1765.076437,M_sin_i retained; true-mass distribution uses the same inclination draws,8.113739499,13.31490613,15.10980837,6.604602612e-09,4.273728374e-08,1.14864611e-07,0
FORECAST,91 Aqr b,91 Aqr,TIC 4610441,2630155547353593216,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,1017,1026.995677,1157.884164,1765.076437,M_sin_i retained; true-mass distribution uses the same inclination draws,8.113739499,13.31490613,15.10980837,6.604602612e-09,4.273728374e-08,1.14864611e-07,0
FORECAST,91 Aqr b,91 Aqr,TIC 4610441,2630155547353593216,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,1017,1026.995677,1157.884164,1765.076437,M_sin_i retained; true-mass distribution uses the same inclination draws,8.113739499,13.31490613,15.10980837,6.604602612e-09,4.273728374e-08,1.14864611e-07,0
FORECAST,AF Lep b,AF Lep,TIC 94945758,3009908378049913216,2,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,198.0089455,267.3540278,328.8270577,3.447809572e-11,2.386473593e-10,7.002600043e-10,0.669921875
FORECAST,AF Lep b,AF Lep,TIC 94945758,3009908378049913216,2,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,198.0089455,267.3540278,328.8270577,3.447809572e-11,2.386473593e-10,7.002600043e-10,0.669921875
FORECAST,AF Lep b,AF Lep,TIC 94945758,3009908378049913216,2,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,198.0089455,267.3540278,328.8270577,3.447809572e-11,2.386473593e-10,7.002600043e-10,0.669921875
FORECAST,AU Mic b,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.577732415,4.764245465,7.045682605,2.146669019e-08,6.074760711e-07,1.855565265e-06,0
FORECAST,AU Mic b,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.577732415,4.764245465,7.045682605,2.146669019e-08,6.074760711e-07,1.855565265e-06,0
FORECAST,AU Mic b,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.577732415,4.764245465,7.045682605,2.146669019e-08,6.074760711e-07,1.855565265e-06,0
FORECAST,AU Mic c,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,3.018061853,7.912372464,11.962264,2.504334325e-09,7.450200838e-08,2.278388324e-07,0
FORECAST,AU Mic c,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,3.018061853,7.912372464,11.962264,2.504334325e-09,7.450200838e-08,2.278388324e-07,0
FORECAST,AU Mic c,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,3.018061853,7.912372464,11.962264,2.504334325e-09,7.450200838e-08,2.278388324e-07,0
FORECAST,AU Mic d,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,AU Mic d,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,AU Mic d,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,AU Mic e,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,AU Mic e,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,AU Mic e,AU Mic,TIC 441420236,6794047652729201024,2,measured,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,BD+14 4559 b,BD+14 4559,TIC 230183006,1759623813132980864,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,330.5432,334.7641958,383.4112566,580.4794499,M_sin_i retained; true-mass distribution uses the same inclination draws,7.919922902,12.72872005,17.65688788,6.291207737e-09,4.020899682e-08,1.127933516e-07,0
FORECAST,BD+14 4559 b,BD+14 4559,TIC 230183006,1759623813132980864,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,330.5432,334.7641958,383.4112566,580.4794499,M_sin_i retained; true-mass distribution uses the same inclination draws,7.919922902,12.72872005,17.65688788,6.291207737e-09,4.020899682e-08,1.127933516e-07,0
FORECAST,BD+14 4559 b,BD+14 4559,TIC 230183006,1759623813132980864,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,330.5432,334.7641958,383.4112566,580.4794499,M_sin_i retained; true-mass distribution uses the same inclination draws,7.919922902,12.72872005,17.65688788,6.291207737e-09,4.020899682e-08,1.127933516e-07,0
FORECAST,BD+60 1417 b,BD+60 1417,TIC 159527171,1579929906250111232,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,19662.27581,31106.52945,36826.17284,1.997428774e-15,1.125342994e-14,2.507395976e-14,0
FORECAST,BD+60 1417 b,BD+60 1417,TIC 159527171,1579929906250111232,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,19662.27581,31106.52945,36826.17284,1.997428774e-15,1.125342994e-14,2.507395976e-14,0
FORECAST,BD+60 1417 b,BD+60 1417,TIC 159527171,1579929906250111232,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,19662.27581,31106.52945,36826.17284,1.997428774e-15,1.125342994e-14,2.507395976e-14,0
FORECAST,BD+63 1405 b,BD+63 1405,TIC 233075841,2160951157908163968,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,44.50639105,83.46533236,100.2266724,1.242583052e-09,2.22052087e-09,8.052096975e-09,0.798828125
FORECAST,BD+63 1405 b,BD+63 1405,TIC 233075841,2160951157908163968,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,44.50639105,83.46533236,100.2266724,1.242583052e-09,2.22052087e-09,8.052096975e-09,0.87109375
FORECAST,BD+63 1405 b,BD+63 1405,TIC 233075841,2160951157908163968,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,44.50639105,83.46533236,100.2266724,1.242583052e-09,2.22052087e-09,8.052096975e-09,0.5703125
FORECAST,BD-06 1339 b,BD-06 1339,TIC 66914642,3022099969137163904,3,upper_limit,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,BD-06 1339 b,BD-06 1339,TIC 66914642,3022099969137163904,3,upper_limit,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,BD-06 1339 b,BD-06 1339,TIC 66914642,3022099969137163904,3,upper_limit,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,BD-06 1339 c,BD-06 1339,TIC 66914642,3022099969137163904,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,53,53.65271633,59.99090272,105.9435678,M_sin_i retained; true-mass distribution uses the same inclination draws,10.67037211,17.42037311,23.96671722,7.770488527e-09,4.850278036e-08,1.339835719e-07,0
FORECAST,BD-06 1339 c,BD-06 1339,TIC 66914642,3022099969137163904,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,53,53.65271633,59.99090272,105.9435678,M_sin_i retained; true-mass distribution uses the same inclination draws,10.67037211,17.42037311,23.96671722,7.770488527e-09,4.850278036e-08,1.339835719e-07,0
FORECAST,BD-06 1339 c,BD-06 1339,TIC 66914642,3022099969137163904,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,53,53.65271633,59.99090272,105.9435678,M_sin_i retained; true-mass distribution uses the same inclination draws,10.67037211,17.42037311,23.96671722,7.770488527e-09,4.850278036e-08,1.339835719e-07,0
FORECAST,BD-08 2823 b,BD-08 2823,TIC 33355302,3770419611540574080,3,upper_limit,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,BD-08 2823 b,BD-08 2823,TIC 33355302,3770419611540574080,3,upper_limit,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,BD-08 2823 b,BD-08 2823,TIC 33355302,3770419611540574080,3,upper_limit,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,BD-08 2823 c,BD-08 2823,TIC 33355302,3770419611540574080,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,104,105.0788274,118.7016468,194.6820182,M_sin_i retained; true-mass distribution uses the same inclination draws,8.652679815,13.74359441,17.67629,7.607861224e-09,4.130698129e-08,1.109139684e-07,0
FORECAST,BD-08 2823 c,BD-08 2823,TIC 33355302,3770419611540574080,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,104,105.0788274,118.7016468,194.6820182,M_sin_i retained; true-mass distribution uses the same inclination draws,8.652679815,13.74359441,17.67629,7.607861224e-09,4.130698129e-08,1.109139684e-07,0
FORECAST,BD-08 2823 c,BD-08 2823,TIC 33355302,3770419611540574080,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,104,105.0788274,118.7016468,194.6820182,M_sin_i retained; true-mass distribution uses the same inclination draws,8.652679815,13.74359441,17.67629,7.607861224e-09,4.130698129e-08,1.109139684e-07,0
