draw,estimand,unsupported_reliability_scenario,integrated_rate,alpha,beta,imputed_valid_candidate_count,shape_weighted_effective_stars,label,gamma_earth_per_dlnp_dlnr,full_model_projected_hsu_box_rate,full_model_projected_bryson_earth_box_rate
196,full_fixed_box,lower,0.632036186116,0,-1.05,48,76.615599872,MODEL-INFERRED,0.181545273131,0.0902726759847,0.0307237673946
197,full_fixed_box,lower,0.902326125663,0,-1.05,59,72.1249879607,MODEL-INFERRED,0.259183012833,0.128877737958,0.0438627702146
198,full_fixed_box,lower,1.55362262983,0.75,-1.2,64,43.2879608763,MODEL-INFERRED,0.721659780467,0.347002170462,0.121388091728
199,full_fixed_box,lower,1.46450719661,0.45,-1.65,60,40.2978490665,MODEL-INFERRED,0.518954636896,0.251588042361,0.0891959641627
200,full_fixed_box,lower,0.530053500444,0.15,-0.9,49,75.8071628514,MODEL-INFERRED,0.175720673703,0.0869108800224,0.0295020435332
201,full_fixed_box,lower,2.68898487657,0.45,-2.7,55,20.2259177816,MODEL-INFERRED,0.693005342339,0.344867097906,0.12550629642
202,full_fixed_box,lower,0.255330119288,0.15,0.9,49,172.731784377,MODEL-INFERRED,0.0846457584762,0.046547221146,0.0136986746305
203,full_fixed_box,lower,0.749794318065,0.6,-0.6,60,66.2423983586,MODEL-INFERRED,0.348810508696,0.170780536333,0.0576285172693
204,full_fixed_box,lower,0.78949037438,0.3,-0.6,61,82.1967129615,MODEL-INFERRED,0.302909612633,0.150025065908,0.0502594247279
205,full_fixed_box,lower,0.53236855998,0.15,-0.3,51,105.176081073,MODEL-INFERRED,0.186810973243,0.0943543878176,0.0308300097732
206,full_fixed_box,lower,0.554297997421,0,-0.45,57,103.01910424,MODEL-INFERRED,0.170864819357,0.0864541079873,0.0283890500155
207,full_fixed_box,lower,1.37033329012,0.15,-1.8,58,43.4690007771,MODEL-INFERRED,0.378263906409,0.186131658391,0.0657644911621
208,full_fixed_box,lower,0.364342233527,0.3,0.3,55,122.491751863,MODEL-INFERRED,0.142823097576,0.0741864632757,0.0232232083235
209,full_fixed_box,lower,0.895033656379,0.15,-1.35,49,58.4105373163,MODEL-INFERRED,0.274491052291,0.134890568816,0.0468325428242
210,full_fixed_box,lower,0.812701800941,0.6,-0.15,62,83.0492994533,MODEL-INFERRED,0.388368984428,0.193942458394,0.0634307623656
211,full_fixed_box,lower,0.438467367057,0,-0.15,53,117.221607562,MODEL-INFERRED,0.137114677031,0.0703600724075,0.0226145271618
212,full_fixed_box,lower,0.454092542967,-0.3,-0.15,53,135.523873187,MODEL-INFERRED,0.108293990149,0.0566856721357,0.017981874001
213,full_fixed_box,lower,0.138364329141,0,1.65,55,227.33774186,MODEL-INFERRED,0.0351633361888,0.0211636685768,0.00569429715231
214,full_fixed_box,lower,0.374777176173,0.15,0.45,57,145.427345632,MODEL-INFERRED,0.130337377455,0.068958504392,0.0211995439371
215,full_fixed_box,lower,1.58688440412,0.6,-1.8,55,34.4023836323,MODEL-INFERRED,0.593327030517,0.286508996843,0.102448414911
216,full_fixed_box,lower,0.475781248738,0.3,-0.3,44,98.5472778171,MODEL-INFERRED,0.186507479672,0.0935140176458,0.03070001966
217,full_fixed_box,lower,0.322171900089,0.15,0.3,40,136.743958269,MODEL-INFERRED,0.113051841772,0.0591538637843,0.0184302103201
218,full_fixed_box,lower,1.40891886028,0.6,-1.35,58,43.5484740573,MODEL-INFERRED,0.585268237539,0.282245571125,0.0991719951943
219,full_fixed_box,lower,0.47364333931,-0.3,-0.6,54,109.257347015,MODEL-INFERRED,0.109962731278,0.0564332313687,0.0184700727576
220,full_fixed_box,lower,0.504708438191,0.3,0,53,109.105037288,MODEL-INFERRED,0.199275941537,0.1015140196,0.0325814375479
221,full_fixed_box,lower,1.06744234802,0.3,-1.35,61,54.1942297112,MODEL-INFERRED,0.365706097809,0.178404719999,0.0622333055698
222,full_fixed_box,lower,1.13290204786,0,-1.8,50,48.9799992437,MODEL-INFERRED,0.277188083258,0.137541153078,0.048331896792
223,full_fixed_box,lower,0.644236327399,-0.75,-1.8,46,69.0907041515,MODEL-INFERRED,0.0745120440341,0.039159857206,0.0132436035639
224,full_fixed_box,lower,0.587761696093,0,-0.45,55,100.640409186,MODEL-INFERRED,0.181180153086,0.0916734561215,0.0301029342794
225,full_fixed_box,lower,1.62381420089,0.6,-1.95,56,30.1874950114,MODEL-INFERRED,0.582941777335,0.282091981744,0.101349925189
226,full_fixed_box,lower,0.485687640804,0.15,-0.6,51,88.7525900015,MODEL-INFERRED,0.166810859626,0.0832251040182,0.0277496594231
227,full_fixed_box,lower,0.545326597824,0.15,-0.45,56,93.5397766054,MODEL-INFERRED,0.189649858998,0.0951596299554,0.0314186853676
228,full_fixed_box,lower,0.186040935471,-0.3,0.3,50,168.644761321,MODEL-INFERRED,0.0441291247698,0.0237514519165,0.00726386416454
229,full_fixed_box,lower,0.500388574357,0.3,-0.15,58,105.213167899,MODEL-INFERRED,0.197214799589,0.099625340249,0.0323483003568
230,full_fixed_box,lower,1.28482334422,-0.3,-2.1,50,47.5364121266,MODEL-INFERRED,0.220441932496,0.112144943948,0.0392450234495
231,full_fixed_box,lower,1.03786987043,1.05,-0.6,52,50.0620611539,MODEL-INFERRED,0.603074759788,0.292468425856,0.0992280724885
232,full_fixed_box,lower,1.5257207097,0.6,-1.5,55,39.663578816,MODEL-INFERRED,0.613711432838,0.295840383923,0.104614701234
233,full_fixed_box,lower,0.614367768484,0.3,-0.6,47,79.5999623156,MODEL-INFERRED,0.235719026862,0.116746914148,0.0391110159381
234,full_fixed_box,lower,0.614081432135,0.3,-0.45,55,88.2796287043,MODEL-INFERRED,0.238572706536,0.11883427539,0.039420975172
235,full_fixed_box,lower,0.228206477628,-0.3,0.45,48,179.6576337,MODEL-INFERRED,0.0536476406629,0.0291963698642,0.00881044649208
236,full_fixed_box,lower,0.86230184798,0.45,-0.9,54,62.0708350285,MODEL-INFERRED,0.353303486862,0.172382571747,0.0590273348716
237,full_fixed_box,lower,0.916641507495,0.45,-0.9,50,63.1133699418,MODEL-INFERRED,0.375567606122,0.183245601064,0.0627470593352
238,full_fixed_box,lower,1.06532120927,0.3,-1.65,52,42.4859044341,MODEL-INFERRED,0.341218016382,0.166463550423,0.0587817986672
239,full_fixed_box,lower,1.13796162237,0.75,-1.35,53,39.4807681179,MODEL-INFERRED,0.513404113141,0.246550247136,0.0868491253683
240,full_fixed_box,lower,0.533527497912,0.15,-0.9,49,73.7084171057,MODEL-INFERRED,0.176872355892,0.0874804983287,0.0296954014196
241,full_fixed_box,lower,0.410349381378,0.6,0.75,51,120.895527851,MODEL-INFERRED,0.187871476171,0.0999980883554,0.0302373330269
242,full_fixed_box,lower,2.00004998686,0.15,-2.55,53,26.4126598823,MODEL-INFERRED,0.439517808208,0.220362590161,0.0793231714309
243,full_fixed_box,lower,0.979801929849,0,-1.35,60,60.3373352955,MODEL-INFERRED,0.266342587535,0.131985666721,0.0455746019889
244,full_fixed_box,lower,0.834467469264,0.75,-0.3,60,71.5247264059,MODEL-INFERRED,0.430766872211,0.212615400877,0.0704855568115
245,full_fixed_box,lower,0.976781631645,0,-1.05,55,73.7330609403,MODEL-INFERRED,0.280569518015,0.139512093893,0.0474821098937
246,full_fixed_box,lower,1.88028971404,0.75,-1.8,56,29.5054919717,MODEL-INFERRED,0.763548041671,0.367159200702,0.131619272865
247,full_fixed_box,lower,1.70105375199,0.75,-1.5,62,34.4784434758,MODEL-INFERRED,0.743138847964,0.356727940621,0.126465038486
248,full_fixed_box,lower,0.464816274612,0.15,-0.15,57,108.874691814,MODEL-INFERRED,0.163988916156,0.0834495628853,0.0269684098066
249,full_fixed_box,lower,0.862828146047,0.6,-1.2,49,48.1132130789,MODEL-INFERRED,0.369018816744,0.178186289014,0.0621756141628
250,full_fixed_box,lower,0.53139253278,0.3,0.15,63,113.65816818,MODEL-INFERRED,0.209434182206,0.107683895695,0.0341428849437
251,full_fixed_box,lower,0.608774329233,0.15,-0.75,50,80.4970641006,MODEL-INFERRED,0.205770564149,0.102171770701,0.0343833280293
252,full_fixed_box,lower,0.540610124282,0.3,0.3,55,124.124943836,MODEL-INFERRED,0.211920566505,0.110077694654,0.0344585403029
253,full_fixed_box,lower,0.762559575115,0.3,-0.9,55,67.5849142378,MODEL-INFERRED,0.282407274485,0.138658951428,0.0472907541868
254,full_fixed_box,lower,0.423320703306,-0.3,-0.75,50,100.543563486,MODEL-INFERRED,0.0967215488027,0.0494003798285,0.0163184030467
255,full_fixed_box,lower,1.02606319086,0,-1.35,60,58.9049005532,MODEL-INFERRED,0.278917929126,0.138217358241,0.0477264027701
256,full_fixed_box,lower,0.69407760178,0.45,-0.6,52,74.3344609054,MODEL-INFERRED,0.294619000623,0.145005649328,0.048771947804
257,full_fixed_box,lower,0.701018417354,0.45,-0.45,53,77.9468846594,MODEL-INFERRED,0.301308043687,0.149143760883,0.0496732095577
258,full_fixed_box,lower,0.417819061946,0,0,52,130.703748404,MODEL-INFERRED,0.130893205748,0.0677329945722,0.0215190987763
259,full_fixed_box,lower,1.38538774136,0.75,-1.5,52,35.8765640758,MODEL-INFERRED,0.605233931552,0.290529629272,0.102996812314
260,full_fixed_box,lower,1.72653005551,0,-2.4,49,33.8519914498,MODEL-INFERRED,0.353650431784,0.177846627165,0.0634977283547
261,full_fixed_box,lower,0.380716332043,-0.45,-0.9,49,100.647910682,MODEL-INFERRED,0.0734229646336,0.037786380428,0.0124943915758
262,full_fixed_box,lower,0.677868166879,0.3,-0.15,56,103.336521061,MODEL-INFERRED,0.267163643476,0.13496080892,0.0438217101434
263,full_fixed_box,lower,0.782090711459,0.3,-0.45,59,86.5912924828,MODEL-INFERRED,0.303844877936,0.151346675086,0.0502063356833
264,full_fixed_box,lower,1.29514904617,0.45,-1.65,54,38.9559351869,MODEL-INFERRED,0.458941823253,0.2224939651,0.078881188276
265,full_fixed_box,lower,0.322746999325,-0.75,-0.45,51,147.329163247,MODEL-INFERRED,0.0470295289456,0.0252034577904,0.00796506359598
266,full_fixed_box,lower,0.423786498392,0.3,0,55,110.120825627,MODEL-INFERRED,0.167325225987,0.0852378673484,0.0273575242382
267,full_fixed_box,lower,0.697898079681,-0.75,-0.9,54,112.721460919,MODEL-INFERRED,0.0969410519398,0.0512092357667,0.016638727219
268,full_fixed_box,lower,0.321432389971,-0.3,0.3,54,167.869070415,MODEL-INFERRED,0.0762441341534,0.0410365919493,0.0125501477023
269,full_fixed_box,lower,0.739341747163,-0.15,-1.2,51,68.8612677733,MODEL-INFERRED,0.181594723107,0.0909556169483,0.0309969928452
270,full_fixed_box,lower,0.339397107207,0.15,-0.15,46,112.970391353,MODEL-INFERRED,0.119740565891,0.0609327637347,0.0196916518941
271,full_fixed_box,lower,1.2391534637,0.6,-1.05,60,51.2321875951,MODEL-INFERRED,0.543919646453,0.263203791479,0.091154076127
272,full_fixed_box,lower,0.634205996983,0.45,-0.15,56,90.7623161851,MODEL-INFERRED,0.276534275506,0.13882020556,0.0452549222689
273,full_fixed_box,lower,0.609994059657,0.15,-0.75,50,82.5133072928,MODEL-INFERRED,0.206182842732,0.102376480412,0.0344522179106
274,full_fixed_box,lower,0.250768309341,-0.15,0.3,49,160.550836354,MODEL-INFERRED,0.0684504912729,0.0364587151234,0.0112276414137
275,full_fixed_box,lower,0.83820817361,0,-0.9,59,83.3470593923,MODEL-INFERRED,0.24630234278,0.122843616236,0.0414725276912
276,full_fixed_box,lower,0.472474083893,0.15,-0.6,44,87.9426294033,MODEL-INFERRED,0.162272624345,0.0809608922985,0.0269947056766
277,full_fixed_box,lower,0.351760079157,-0.15,0,54,139.166116273,MODEL-INFERRED,0.0967109924974,0.0505179321846,0.0159506875124
278,full_fixed_box,lower,0.491430609851,-0.3,-0.6,49,114.256384624,MODEL-INFERRED,0.114092287609,0.0585525331102,0.0191637005441
279,full_fixed_box,lower,0.60152005688,-0.3,-1.35,45,73.6335793574,MODEL-INFERRED,0.124699799231,0.0630345304742,0.0214820168041
280,full_fixed_box,lower,0.354704250146,-0.15,-0.45,53,111.918198026,MODEL-INFERRED,0.0959568913207,0.0490112416513,0.0159945111096
281,full_fixed_box,lower,0.337931591208,0.15,0.6,47,151.25192638,MODEL-INFERRED,0.1160636065,0.0621466325549,0.0188404875942
282,full_fixed_box,lower,0.583813676731,0.75,0.45,53,102.377258329,MODEL-INFERRED,0.298684723516,0.154427475145,0.0481678330976
283,full_fixed_box,lower,0.824890024564,1.05,-0.15,56,65.4508241105,MODEL-INFERRED,0.492368433026,0.243544082043,0.0800868312947
284,full_fixed_box,lower,0.679790305594,0.45,-0.3,52,84.516114322,MODEL-INFERRED,0.294815562144,0.146894070961,0.0484169798189
285,full_fixed_box,lower,0.726832816784,0.3,-0.75,55,75.5402801808,MODEL-INFERRED,0.274448203997,0.135278509415,0.0457400016828
286,full_fixed_box,lower,0.307072862286,0,0.3,53,146.995494854,MODEL-INFERRED,0.0955091366448,0.0503945018151,0.0156156581012
287,full_fixed_box,lower,0.523190682183,-0.75,-1.5,45,81.0404278184,MODEL-INFERRED,0.0651000913576,0.0341542956893,0.0114229608651
288,full_fixed_box,lower,0.438731199631,0.3,0.75,53,146.014651405,MODEL-INFERRED,0.165662566405,0.0891984264597,0.0267771032388
289,full_fixed_box,lower,0.88881169146,0.75,-0.6,59,61.2531100388,MODEL-INFERRED,0.449076086509,0.218948845789,0.0740695702463
290,full_fixed_box,lower,0.842442050055,0.6,-0.75,54,63.7389736548,MODEL-INFERRED,0.385697746152,0.187937549218,0.0640068289348
291,full_fixed_box,lower,2.43946569226,0.75,-2.1,52,24.0714088406,MODEL-INFERRED,0.910880892707,0.440230787073,0.159238758571
292,full_fixed_box,lower,0.468712110194,0.3,-0.3,50,96.6819278364,MODEL-INFERRED,0.183736359085,0.0921245901551,0.03024388001
293,full_fixed_box,lower,0.586589965151,-0.45,-1.2,47,83.1496003346,MODEL-INFERRED,0.107747188322,0.0551651774461,0.0185275044487
294,full_fixed_box,lower,0.864787652448,0.6,-0.75,49,65.0775645453,MODEL-INFERRED,0.39592829967,0.192922554121,0.0657045969293
295,full_fixed_box,lower,1.17780447086,0.75,-1.05,56,46.8323793606,MODEL-INFERRED,0.561494626388,0.270568302978,0.0939418184339
296,full_fixed_box,lower,0.522711893563,0.45,-0.6,51,71.6464331594,MODEL-INFERRED,0.22187844025,0.109204183139,0.0367302980589
297,full_fixed_box,lower,0.371622988613,0.15,0.45,55,141.243531451,MODEL-INFERRED,0.12924043623,0.0683781380555,0.0210211250204
298,full_fixed_box,lower,0.386738920923,-0.75,-0.15,53,166.139016125,MODEL-INFERRED,0.0571693985243,0.0310715180842,0.00961142099496
299,full_fixed_box,lower,1.526583706,0.75,-1.2,57,42.5761538593,MODEL-INFERRED,0.709100164339,0.340963017146,0.119275478727
300,full_fixed_box,lower,0.802862361055,-0.15,-1.35,53,66.5625514026,MODEL-INFERRED,0.191533108746,0.0958112632846,0.0328793118626
301,full_fixed_box,lower,0.283630772261,-0.15,0.45,50,166.558144972,MODEL-INFERRED,0.07672963371,0.0413238993705,0.0125568289967
302,full_fixed_box,lower,1.53757457902,0.45,-1.65,56,41.0766683327,MODEL-INFERRED,0.544846388739,0.2641403055,0.0936461407395
303,full_fixed_box,lower,0.790187886775,0.3,-0.6,57,80.5468707411,MODEL-INFERRED,0.303177232375,0.150157612607,0.05030382878
304,full_fixed_box,lower,1.35867009344,0.6,-1.35,57,43.5903745709,MODEL-INFERRED,0.564394780568,0.2721793478,0.0956350488138
305,full_fixed_box,lower,0.70589795044,0.3,-1.05,57,64.3307484299,MODEL-INFERRED,0.255546756056,0.125092054553,0.0430098861304
306,full_fixed_box,lower,0.467147149772,0.15,0,52,116.021530374,MODEL-INFERRED,0.165108358396,0.0847265397115,0.0270653290234
307,full_fixed_box,lower,0.639487308926,0.45,-0.9,54,63.9038007901,MODEL-INFERRED,0.26201161064,0.127839766516,0.0437749630463
308,full_fixed_box,lower,0.823416889629,0.45,-0.75,55,67.6297645698,MODEL-INFERRED,0.343979168495,0.168489933273,0.0571969427883
309,full_fixed_box,lower,0.4049379214,-0.3,-0.45,53,124.887638084,MODEL-INFERRED,0.0951943359535,0.0491327082033,0.0159234197925
310,full_fixed_box,lower,0.320609992915,0.45,0.9,51,139.486166508,MODEL-INFERRED,0.13136076269,0.0712604176666,0.0211550970668
311,full_fixed_box,lower,0.782403154124,0,-0.9,56,81.7659470915,MODEL-INFERRED,0.229904379277,0.11466511045,0.0387114293283
312,full_fixed_box,lower,0.707921131552,0.3,-1.2,46,58.6577748723,MODEL-INFERRED,0.249705371826,0.121970727589,0.0422528521265
313,full_fixed_box,lower,0.894139047539,0.15,-1.5,50,53.3818818005,MODEL-INFERRED,0.265530300171,0.130433318457,0.0455751433583
314,full_fixed_box,lower,1.04317791719,0.6,-1.2,47,46.7338940689,MODEL-INFERRED,0.446151742291,0.215431082884,0.0751716642298
315,full_fixed_box,lower,0.430554413014,-0.15,-0.45,56,114.065135445,MODEL-INFERRED,0.116476368694,0.0594918340323,0.019414786655
316,full_fixed_box,lower,0.953579689942,0.15,-1.5,52,53.2976191085,MODEL-INFERRED,0.283182243304,0.139104274345,0.0486048911434
317,full_fixed_box,lower,0.81433099291,0,-0.9,54,83.0098397263,MODEL-INFERRED,0.239286179337,0.119344295524,0.040291142125
318,full_fixed_box,lower,0.325746733858,0.15,0.15,49,123.159138854,MODEL-INFERRED,0.114924663237,0.0595244907837,0.0187842893003
319,full_fixed_box,lower,0.177900672945,-0.9,0.9,44,267.600460659,MODEL-INFERRED,0.0206980492505,0.012335230054,0.00344072907215
320,full_fixed_box,lower,1.00679658142,0.6,-1.05,53,52.4900599909,MODEL-INFERRED,0.44192786177,0.213849765377,0.0740615387164
321,full_fixed_box,lower,0.849996713465,0.15,-0.75,50,79.9300646141,MODEL-INFERRED,0.287305648179,0.142656589042,0.0480074707811
322,full_fixed_box,lower,0.537159535353,0.3,0,56,108.525476357,MODEL-INFERRED,0.212088730965,0.108041038101,0.0346763171171
323,full_fixed_box,lower,0.853074662882,0.6,-0.45,51,71.3964642777,MODEL-INFERRED,0.401849131583,0.197870950914,0.0661169890086
324,full_fixed_box,lower,0.770779125407,0.6,-0.45,56,74.9739890029,MODEL-INFERRED,0.363083016838,0.178782473709,0.0597387276635
325,full_fixed_box,lower,0.638466511477,0.15,-0.45,53,94.7376900535,MODEL-INFERRED,0.222041404838,0.111412568566,0.0367848891322
326,full_fixed_box,lower,0.447770596034,-0.3,-0.15,58,138.442806262,MODEL-INFERRED,0.106786304393,0.0558964854012,0.0177315275574
327,full_fixed_box,lower,0.61136052677,0.15,-0.6,52,88.3906610364,MODEL-INFERRED,0.209973584757,0.104759806835,0.0349299528695
328,full_fixed_box,lower,0.585360747353,0.15,-0.15,57,108.491066842,MODEL-INFERRED,0.206517455953,0.105091196597,0.0339623403516
329,full_fixed_box,lower,0.401493822065,0,0,53,127.17065867,MODEL-INFERRED,0.125778879531,0.0650864963988,0.0206782935533
330,full_fixed_box,lower,1.44898108854,0.3,-1.95,51,36.8156404305,MODEL-INFERRED,0.42901291223,0.21000898828,0.0749074801454
331,full_fixed_box,lower,0.573208997891,0.15,-0.6,55,90.146916059,MODEL-INFERRED,0.196870329097,0.0982223438806,0.0327501734312
332,full_fixed_box,lower,0.539995037269,0.3,-0.45,52,90.1014069627,MODEL-INFERRED,0.209789892376,0.104497409643,0.0346649969258
333,full_fixed_box,lower,0.334543269206,-0.45,-0.3,49,139.810085193,MODEL-INFERRED,0.0682919534993,0.0358906515772,0.0114233838928
334,full_fixed_box,lower,1.06583996577,0.6,-1.35,51,43.5485944747,MODEL-INFERRED,0.442752450726,0.213517341805,0.075023110942
335,full_fixed_box,lower,1.16320732652,0.9,-1.05,52,44.6926689332,MODEL-INFERRED,0.597106365706,0.28681621521,0.0997631886998
336,full_fixed_box,lower,1.21940658239,0.9,-1.05,57,44.9016387658,MODEL-INFERRED,0.625954991971,0.300673467911,0.104583152296
337,full_fixed_box,lower,0.929070320237,0.6,-1.05,57,50.9180828046,MODEL-INFERRED,0.407810343851,0.197340231054,0.0683438727965
338,full_fixed_box,lower,0.994965810739,0.9,0,58,77.0904800277,MODEL-INFERRED,0.557042822255,0.278453309267,0.0904117041571
339,full_fixed_box,lower,0.433748864774,0.3,-0.15,55,100.965963935,MODEL-INFERRED,0.170950536887,0.0863576437397,0.0280402856423
340,full_fixed_box,lower,0.338866719666,0.15,0.15,54,121.245065019,MODEL-INFERRED,0.119553443187,0.0619219376132,0.0195408574663
341,full_fixed_box,lower,1.23263533514,0.9,-1.05,57,43.4387374043,MODEL-INFERRED,0.632745675191,0.303935329067,0.105717724376
342,full_fixed_box,lower,0.575920677335,0.15,-0.3,46,102.969018152,MODEL-INFERRED,0.202093644012,0.102073351108,0.0333521575946
343,full_fixed_box,lower,0.445213126274,-0.15,-0.6,47,104.291234009,MODEL-INFERRED,0.11894581389,0.0604085627955,0.0199086501209
344,full_fixed_box,lower,0.412874667255,0.15,0.45,55,138.300420326,MODEL-INFERRED,0.143586655668,0.0759683923285,0.0233545562683
345,full_fixed_box,lower,0.979179053977,0.6,-1.2,56,48.5474851519,MODEL-INFERRED,0.418780376526,0.202214407014,0.0705598899796
346,full_fixed_box,lower,1.5838865484,0.3,-1.8,57,41.6957930276,MODEL-INFERRED,0.488418059021,0.238582069472,0.0846953164732
347,full_fixed_box,lower,1.15738888725,0.45,-0.75,64,67.6005058551,MODEL-INFERRED,0.483494657537,0.236828244403,0.0803956134511
348,full_fixed_box,lower,0.578830618972,0.45,-0.15,54,97.3565789058,MODEL-INFERRED,0.252388824167,0.126699189053,0.0413035114663
349,full_fixed_box,lower,1.00699992693,0.75,-0.9,53,52.4633459169,MODEL-INFERRED,0.491106287363,0.237366533032,0.0817506647383
350,full_fixed_box,lower,1.3957867205,0.75,-1.35,54,41.1808000766,MODEL-INFERRED,0.629724789734,0.302410515542,0.106526312921
351,full_fixed_box,lower,0.356343007896,0.3,0.45,58,131.807552236,MODEL-INFERRED,0.138440459848,0.0727114211605,0.0224590661304
352,full_fixed_box,lower,0.551194089744,-0.15,-0.75,48,93.1086797628,MODEL-INFERRED,0.14492569892,0.0732508030265,0.0243651663524
