estimand,node_index,period_days,planet_radius_earth,log_quadrature_weight,effective_stars,label,gradient::mes::intercept,gradient::mes::log_raw_mes,gradient::mes::log_period,gradient::mes::log_duration,gradient::mes::duty_cycle,gradient::mes::log_dataspan,gradient::mes::cdpp_slope_long,gradient::mes::cdpp_slope_short,gradient::mes::log_stellar_radius,gradient::mes::stellar_logg,gradient::mes::stellar_teff_offset_1000k,gradient::pipeline::intercept,gradient::pipeline::log_mes_over_7,gradient::pipeline::log_period_scaled,gradient::pipeline::window_logit_scaled,gradient::pipeline::log_period_scaled_squared,gradient::vetting::intercept,gradient::vetting::log_mes_over_7,gradient::vetting::log_period_scaled,gradient::vetting::window_logit_scaled,gradient::vetting::log_period_scaled_squared
full_fixed_box,43,54.2940905005,0.665579104062,0.0129960860713,10.7841921766,MODEL-INFERRED,38.7732622525,68.1211293527,154.876515479,67.8410243917,32.9062398152,282.411139783,-6.72298518158,-21.3658503976,-4.87356101909,173.641664787,5.62851931259,4.79025753151,0.0699292014744,-4.44744219399,7.32467199505,4.12916047598,1.37711953319,0.0218364833414,-1.27856581359,2.10570847564,1.18706510239
full_fixed_box,44,61.0055499873,0.665579104062,0.0197018898514,8.89993789553,MODEL-INFERRED,32.3906016519,56.4590148076,133.156624649,57.7966402317,27.4965839224,235.919340512,-5.63666422294,-17.8799730286,-4.23874940995,145.153190832,4.46471328698,4.01317127627,-0.00744012995444,-3.31970055733,6.13042991516,2.74606066666,1.11804918404,-0.00571936816004,-0.924851755355,1.70800164209,0.765038588274
full_fixed_box,45,71.6677140035,0.665579104062,0.0254874581401,6.67346966652,MODEL-INFERRED,24.7227600061,42.7054155801,105.616628392,45.296766145,20.9956011217,180.06667928,-4.31656882861,-13.6772597048,-3.4148047784,110.887747528,3.13886804707,3.07144061434,-0.0658701980025,-2.11097934179,4.64473055561,1.45086112382,0.829902612852,-0.0252287677737,-0.570386177498,1.25509805024,0.392022372797
full_fixed_box,46,87.3666505591,0.665579104062,0.0300814686153,4.51102217398,MODEL-INFERRED,17.1421040629,29.3660247539,76.6271531435,32.4183658158,14.5655793662,124.850635592,-2.99792430725,-9.50236773212,-2.51794301422,76.9624525998,1.94433349965,2.13302706955,-0.0872077064485,-1.0990392889,3.14414470143,0.566278494911,0.565908156481,-0.0317290290831,-0.291583405931,0.833638464701,0.150237952291
full_fixed_box,47,109.499924536,0.665579104062,0.0332689687431,2.7508105397,MODEL-INFERRED,10.7875092484,18.3698062508,50.6573220707,21.1288054547,9.17402564127,78.5676842557,-1.88770979605,-5.98072219707,-1.69146220316,48.4828904415,1.05806954321,1.34186364089,-0.077021874994,-0.428205285224,1.93480195929,0.136645602955,0.357391439802,-0.0278035974615,-0.11404802899,0.514266237839,0.0363941367025
full_fixed_box,48,139.618359241,0.665579104062,0.0349008773385,1.52235058117,MODEL-INFERRED,6.16051735195,10.4683621811,30.4262573565,12.5095507943,5.24508742072,44.8693643404,-1.0813555687,-3.40379929312,-1.03739890453,27.7201387973,0.495587198001,0.762554333652,-0.052246159784,-0.0823977694093,0.801622482064,0.00890348674712,0.21470648725,-0.0192097552485,-0.023200098467,0.225278963304,0.00250688544986
full_fixed_box,49,179.059545865,0.665579104062,0.0349008773385,0.784645569124,MODEL-INFERRED,3.25297281009,5.54687621465,16.8755069308,6.83798479451,2.7722826187,23.6938510905,-0.572832855013,-1.7815818597,-0.595442429809,14.6589845204,0.185684145252,0.399325747231,-0.028375762145,0.0431491231346,0.294231238525,0.00466247628708,0.122779042298,-0.010969079216,0.0132668831178,0.0903449983343,0.0014335523748
full_fixed_box,50,228.310659629,0.665579104062,0.0332689687431,0.388252837988,MODEL-INFERRED,1.63758298652,2.82242983095,8.89323378716,3.55300159678,1.39674017537,11.9284501251,-0.286859735249,-0.883987840862,-0.329003255676,7.39254515071,0.0470124362821,0.198669842629,-0.0122391510586,0.063398004116,0.0954985116389,0.0202310872787,0.0684609453725,-0.00511715950974,0.0218467344569,0.0328868049931,0.00697156318587
full_fixed_box,51,286.150377061,0.665579104062,0.0300814686153,0.191903334486,MODEL-INFERRED,0.828322131701,1.45469894108,4.6854186059,1.84821603941,0.707309109538,6.03391937818,-0.142379797692,-0.440095680686,-0.18219878745,3.74612705631,0.00289742348674,0.099127587449,-0.00371451252032,0.0510753542586,0.0320891904311,0.0263165066332,0.0384805143054,-0.00181487209106,0.0198270325222,0.0124336024253,0.0102158514701
full_fixed_box,52,348.832111469,0.665579104062,0.0254874581401,0.0980450064957,MODEL-INFERRED,0.444463610692,0.797745500227,2.60215254409,1.01626860705,0.37977176851,3.23778167142,-0.0742699691568,-0.232375662085,-0.105862711376,2.01355654707,-0.00765725150831,0.0525023709178,-0.000282553813109,0.0360845070176,0.0104916120478,0.0248006256468,0.0225908006712,-0.000343403783171,0.0155264970153,0.00449736528166,0.0106712512352
full_fixed_box,53,409.798780688,0.665579104062,0.0197018898514,0.0537239568133,MODEL-INFERRED,0.261167427266,0.47674508361,1.57109608053,0.609144956383,0.22311107785,1.90254725285,-0.0422217628427,-0.134291615745,-0.0664187553112,1.18497863219,-0.00975175237881,0.0305162952722,0.000636640328225,0.0252431195802,0.00325685167203,0.0208811417132,0.0142182896536,0.000141496530074,0.0117613878995,0.00151072964361,0.00972903553753
full_fixed_box,54,460.455268143,0.665579104062,0.0129960860713,0.0333245409684,MODEL-INFERRED,0.172950355965,0.318702314428,1.06056889048,0.409202485598,0.147691191475,1.25991334364,-0.02706866167,-0.0877527041257,-0.0461244878231,0.785644257899,-0.00945747397204,0.0200419676621,0.000712964148237,0.0186076619148,0.0012328554383,0.0172760024251,0.00988605388888,0.000240716253492,0.00917855729221,0.000605148525409,0.0085216927718
full_fixed_box,55,492.166340406,0.665579104062,0.0056939423759,0.0248722214675,MODEL-INFERRED,0.134458369184,0.248730069346,0.833482791024,0.320751035511,0.114790316169,0.979509238129,-0.0206342705338,-0.0677712944473,-0.0368280212238,0.611207063343,-0.00877619701944,0.0155011224748,0.000642025831298,0.0152885061135,0.000559937308361,0.0150788060389,0.00791258494901,0.00024158629753,0.00780405442014,0.000284613284605,0.00769701251678
full_fixed_box,56,50.7958345534,0.774946436313,0.00654382973538,32.9256147872,MODEL-INFERRED,109.815655842,196.206943094,431.335509336,190.866118798,93.1151193858,799.885985654,-23.2607892343,-64.223475665,-12.0511113094,491.037370868,19.6635232465,13.5444968252,0.5726306323,-13.3587179157,20.7212177059,13.1754871852,3.9645264258,0.247662442633,-3.91014822291,6.06436933631,3.85651588187
